timestamp,city,green_px,orange_px,red_px,darkred_px,congestion_index,time,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,date,hour,day_name
2026-05-02 00:00:00,surabaya,4005,91,0,0,0.254,2026-05-02 00:00:00,27.4,0.1,12.8,83,2026-05-02,0,Saturday
2026-05-02 01:00:00,surabaya,4096,0,0,0,0.126,2026-05-02 01:00:00,27.0,0.1,9.3,82,2026-05-02,1,Saturday
2026-05-02 02:00:00,surabaya,4096,0,0,0,0.136,2026-05-02 02:00:00,26.3,0.2,9.1,87,2026-05-02,2,Saturday
2026-05-02 03:00:00,surabaya,3983,113,0,0,0.246,2026-05-02 03:00:00,26.5,0.1,5.2,85,2026-05-02,3,Saturday
2026-05-02 04:00:00,surabaya,3953,143,0,0,0.253,2026-05-02 04:00:00,26.0,0.1,5.2,88,2026-05-02,4,Saturday
2026-05-02 05:00:00,surabaya,4063,33,0,0,0.213,2026-05-02 05:00:00,25.6,0.0,3.6,92,2026-05-02,5,Saturday
2026-05-02 06:00:00,surabaya,3862,234,0,0,0.288,2026-05-02 06:00:00,26.0,0.0,3.4,92,2026-05-02,6,Saturday
2026-05-02 07:00:00,surabaya,3747,349,0,0,0.406,2026-05-02 07:00:00,27.5,0.0,2.9,88,2026-05-02,7,Saturday
2026-05-02 08:00:00,surabaya,3332,764,0,0,0.466,2026-05-02 08:00:00,28.8,0.1,1.3,82,2026-05-02,8,Saturday
2026-05-02 09:00:00,surabaya,4072,24,0,0,0.21,2026-05-02 09:00:00,29.9,0.0,3.0,75,2026-05-02,9,Saturday
2026-05-02 10:00:00,surabaya,3878,218,0,0,0.292,2026-05-02 10:00:00,30.3,0.1,7.7,68,2026-05-02,10,Saturday
2026-05-02 11:00:00,surabaya,4096,0,0,0,0.148,2026-05-02 11:00:00,30.5,0.0,8.7,66,2026-05-02,11,Saturday
2026-05-02 12:00:00,surabaya,4056,40,0,0,0.22,2026-05-02 12:00:00,30.6,0.0,8.4,67,2026-05-02,12,Saturday
2026-05-02 13:00:00,surabaya,3830,266,0,0,0.332,2026-05-02 13:00:00,31.0,0.1,9.2,65,2026-05-02,13,Saturday
2026-05-02 14:00:00,surabaya,3723,373,0,0,0.337,2026-05-02 14:00:00,30.6,0.2,11.1,65,2026-05-02,14,Saturday
2026-05-02 15:00:00,surabaya,3880,216,0,0,0.291,2026-05-02 15:00:00,29.7,0.0,8.8,73,2026-05-02,15,Saturday
2026-05-02 16:00:00,surabaya,3017,1079,0,0,0.583,2026-05-02 16:00:00,29.6,0.0,5.7,73,2026-05-02,16,Saturday
2026-05-02 17:00:00,surabaya,3073,902,121,0,0.676,2026-05-02 17:00:00,29.1,0.0,5.1,76,2026-05-02,17,Saturday
2026-05-02 18:00:00,surabaya,3460,636,0,0,0.47,2026-05-02 18:00:00,28.4,0.0,3.7,83,2026-05-02,18,Saturday
2026-05-02 19:00:00,surabaya,3838,258,0,0,0.309,2026-05-02 19:00:00,27.5,0.5,5.2,87,2026-05-02,19,Saturday
2026-05-02 20:00:00,surabaya,4013,83,0,0,0.249,2026-05-02 20:00:00,27.2,0.4,6.9,83,2026-05-02,20,Saturday
2026-05-02 21:00:00,surabaya,4096,0,0,0,0.09,2026-05-02 21:00:00,25.9,0.2,9.2,88,2026-05-02,21,Saturday
2026-05-02 22:00:00,surabaya,3909,187,0,0,0.289,2026-05-02 22:00:00,25.8,0.0,0.9,90,2026-05-02,22,Saturday
2026-05-02 23:00:00,surabaya,4096,0,0,0,0.015,2026-05-02 23:00:00,26.0,0.1,2.1,89,2026-05-02,23,Saturday
2026-05-03 00:00:00,surabaya,4096,0,0,0,0.116,2026-05-03 00:00:00,24.8,1.4,5.9,96,2026-05-03,0,Sunday
2026-05-03 01:00:00,surabaya,4096,0,0,0,0.183,2026-05-03 01:00:00,26.0,2.6,5.5,87,2026-05-03,1,Sunday
2026-05-03 02:00:00,surabaya,4096,0,0,0,0.167,2026-05-03 02:00:00,26.1,0.1,2.7,85,2026-05-03,2,Sunday
2026-05-03 03:00:00,surabaya,4096,0,0,0,0.195,2026-05-03 03:00:00,26.4,0.0,7.3,86,2026-05-03,3,Sunday
2026-05-03 04:00:00,surabaya,4067,29,0,0,0.211,2026-05-03 04:00:00,26.2,0.0,10.1,86,2026-05-03,4,Sunday
2026-05-03 05:00:00,surabaya,4026,70,0,0,0.225,2026-05-03 05:00:00,26.2,0.1,10.8,86,2026-05-03,5,Sunday
2026-05-03 06:00:00,surabaya,3399,697,0,0,0.446,2026-05-03 06:00:00,26.3,0.0,8.6,85,2026-05-03,6,Sunday
2026-05-03 07:00:00,surabaya,3684,412,0,0,0.365,2026-05-03 07:00:00,28.2,0.0,8.1,80,2026-05-03,7,Sunday
2026-05-03 08:00:00,surabaya,3471,625,0,0,0.515,2026-05-03 08:00:00,29.1,0.1,10.5,72,2026-05-03,8,Sunday
2026-05-03 09:00:00,surabaya,3825,271,0,0,0.318,2026-05-03 09:00:00,29.1,0.2,9.2,74,2026-05-03,9,Sunday
2026-05-03 10:00:00,surabaya,4012,84,0,0,0.248,2026-05-03 10:00:00,29.8,0.0,8.6,70,2026-05-03,10,Sunday
2026-05-03 11:00:00,surabaya,4078,18,0,0,0.208,2026-05-03 11:00:00,30.1,0.0,8.0,70,2026-05-03,11,Sunday
2026-05-03 12:00:00,surabaya,4096,0,0,0,0.123,2026-05-03 12:00:00,30.4,0.0,6.7,70,2026-05-03,12,Sunday
2026-05-03 13:00:00,surabaya,4096,0,0,0,0.156,2026-05-03 13:00:00,31.0,0.0,7.7,65,2026-05-03,13,Sunday
2026-05-03 14:00:00,surabaya,3815,281,0,0,0.31,2026-05-03 14:00:00,31.1,0.1,7.8,62,2026-05-03,14,Sunday
2026-05-03 15:00:00,surabaya,3759,337,0,0,0.397,2026-05-03 15:00:00,29.7,0.1,5.2,72,2026-05-03,15,Sunday
2026-05-03 16:00:00,surabaya,3352,744,0,0,0.474,2026-05-03 16:00:00,29.0,0.0,4.7,79,2026-05-03,16,Sunday
2026-05-03 17:00:00,surabaya,2882,906,308,0,0.738,2026-05-03 17:00:00,28.1,0.0,5.7,82,2026-05-03,17,Sunday
2026-05-03 18:00:00,surabaya,2899,1085,112,0,0.684,2026-05-03 18:00:00,27.8,0.1,3.9,86,2026-05-03,18,Sunday
2026-05-03 19:00:00,surabaya,3964,132,0,0,0.269,2026-05-03 19:00:00,28.1,0.0,3.0,81,2026-05-03,19,Sunday
2026-05-03 20:00:00,surabaya,3970,126,0,0,0.275,2026-05-03 20:00:00,28.2,0.0,4.2,77,2026-05-03,20,Sunday
2026-05-03 21:00:00,surabaya,3700,396,0,0,0.378,2026-05-03 21:00:00,27.6,0.2,3.4,83,2026-05-03,21,Sunday
2026-05-03 22:00:00,surabaya,4015,81,0,0,0.241,2026-05-03 22:00:00,27.3,0.1,1.3,87,2026-05-03,22,Sunday
2026-05-03 23:00:00,surabaya,4096,0,0,0,0.198,2026-05-03 23:00:00,27.1,0.0,0.9,87,2026-05-03,23,Sunday
2026-05-04 00:00:00,surabaya,4096,0,0,0,0.135,2026-05-04 00:00:00,26.1,0.0,2.5,91,2026-05-04,0,Monday
2026-05-04 01:00:00,surabaya,4096,0,0,0,0.112,2026-05-04 01:00:00,27.0,0.0,2.4,83,2026-05-04,1,Monday
2026-05-04 02:00:00,surabaya,4096,0,0,0,0.135,2026-05-04 02:00:00,26.5,0.0,3.4,87,2026-05-04,2,Monday
2026-05-04 03:00:00,surabaya,4096,0,0,0,0.113,2026-05-04 03:00:00,26.4,0.0,3.8,89,2026-05-04,3,Monday
2026-05-04 04:00:00,surabaya,4051,45,0,0,0.222,2026-05-04 04:00:00,26.5,0.3,6.0,84,2026-05-04,4,Monday
2026-05-04 05:00:00,surabaya,4051,45,0,0,0.226,2026-05-04 05:00:00,26.6,0.2,9.5,86,2026-05-04,5,Monday
2026-05-04 06:00:00,surabaya,3413,683,0,0,0.454,2026-05-04 06:00:00,26.7,0.1,3.9,87,2026-05-04,6,Monday
2026-05-04 07:00:00,surabaya,3176,832,88,0,0.67,2026-05-04 07:00:00,28.5,0.0,6.7,81,2026-05-04,7,Monday
2026-05-04 08:00:00,surabaya,2417,1426,253,0,0.75,2026-05-04 08:00:00,29.7,0.0,9.2,69,2026-05-04,8,Monday
2026-05-04 09:00:00,surabaya,3589,507,0,0,0.421,2026-05-04 09:00:00,30.1,0.0,10.7,67,2026-05-04,9,Monday
2026-05-04 10:00:00,surabaya,4009,87,0,0,0.24,2026-05-04 10:00:00,30.4,0.0,11.5,66,2026-05-04,10,Monday
2026-05-04 11:00:00,surabaya,4025,71,0,0,0.241,2026-05-04 11:00:00,30.6,0.0,10.0,65,2026-05-04,11,Monday
2026-05-04 12:00:00,surabaya,4096,0,0,0,0.183,2026-05-04 12:00:00,31.1,0.0,8.3,62,2026-05-04,12,Monday
2026-05-04 13:00:00,surabaya,4066,30,0,0,0.218,2026-05-04 13:00:00,31.8,0.0,9.4,56,2026-05-04,13,Monday
2026-05-04 14:00:00,surabaya,3827,269,0,0,0.304,2026-05-04 14:00:00,31.7,0.0,10.1,58,2026-05-04,14,Monday
2026-05-04 15:00:00,surabaya,3350,746,0,0,0.498,2026-05-04 15:00:00,31.2,0.0,10.8,62,2026-05-04,15,Monday
2026-05-04 16:00:00,surabaya,2710,1007,378,0,0.758,2026-05-04 16:00:00,30.8,0.0,11.0,65,2026-05-04,16,Monday
2026-05-04 17:00:00,surabaya,1939,1536,621,0,0.878,2026-05-04 17:00:00,30.1,0.0,10.5,68,2026-05-04,17,Monday
2026-05-04 18:00:00,surabaya,2520,1152,425,0,0.82,2026-05-04 18:00:00,29.5,0.0,10.3,71,2026-05-04,18,Monday
2026-05-04 19:00:00,surabaya,3549,547,0,0,0.417,2026-05-04 19:00:00,29.6,0.0,10.8,71,2026-05-04,19,Monday
2026-05-04 20:00:00,surabaya,3772,324,0,0,0.373,2026-05-04 20:00:00,29.1,0.0,11.8,76,2026-05-04,20,Monday
2026-05-04 21:00:00,surabaya,4096,0,0,0,0.185,2026-05-04 21:00:00,28.5,0.0,10.8,77,2026-05-04,21,Monday
2026-05-04 22:00:00,surabaya,4096,0,0,0,0.103,2026-05-04 22:00:00,28.0,0.0,8.3,78,2026-05-04,22,Monday
2026-05-04 23:00:00,surabaya,4096,0,0,0,0.117,2026-05-04 23:00:00,27.7,0.1,8.6,81,2026-05-04,23,Monday
2026-05-05 00:00:00,surabaya,4096,0,0,0,0.103,2026-05-05 00:00:00,27.5,0.0,10.9,83,2026-05-05,0,Tuesday
2026-05-05 01:00:00,surabaya,4096,0,0,0,0.161,2026-05-05 01:00:00,27.4,0.0,8.0,83,2026-05-05,1,Tuesday
2026-05-05 02:00:00,surabaya,4096,0,0,0,0.1,2026-05-05 02:00:00,27.5,0.0,6.9,83,2026-05-05,2,Tuesday
2026-05-05 03:00:00,surabaya,4030,66,0,0,0.232,2026-05-05 03:00:00,27.4,0.0,5.5,83,2026-05-05,3,Tuesday
2026-05-05 04:00:00,surabaya,4096,0,0,0,0.113,2026-05-05 04:00:00,27.0,0.0,2.7,86,2026-05-05,4,Tuesday
2026-05-05 05:00:00,surabaya,4096,0,0,0,0.093,2026-05-05 05:00:00,26.7,0.0,2.4,88,2026-05-05,5,Tuesday
2026-05-05 06:00:00,surabaya,3704,392,0,0,0.433,2026-05-05 06:00:00,26.8,0.0,4.7,87,2026-05-05,6,Tuesday
2026-05-05 07:00:00,surabaya,2998,1079,19,0,0.613,2026-05-05 07:00:00,27.8,0.0,4.8,86,2026-05-05,7,Tuesday
2026-05-05 08:00:00,surabaya,2336,1552,208,0,0.751,2026-05-05 08:00:00,29.5,0.0,7.0,71,2026-05-05,8,Tuesday
2026-05-05 09:00:00,surabaya,3472,624,0,0,0.558,2026-05-05 09:00:00,30.0,0.0,9.0,67,2026-05-05,9,Tuesday
2026-05-05 10:00:00,surabaya,3833,263,0,0,0.298,2026-05-05 10:00:00,30.6,0.0,9.5,64,2026-05-05,10,Tuesday
2026-05-05 11:00:00,surabaya,4096,0,0,0,0.074,2026-05-05 11:00:00,31.0,0.0,9.8,62,2026-05-05,11,Tuesday
2026-05-05 12:00:00,surabaya,4096,0,0,0,0.104,2026-05-05 12:00:00,31.0,0.0,8.2,63,2026-05-05,12,Tuesday
2026-05-05 13:00:00,surabaya,3859,237,0,0,0.308,2026-05-05 13:00:00,31.4,0.1,9.3,60,2026-05-05,13,Tuesday
2026-05-05 14:00:00,surabaya,3897,199,0,0,0.302,2026-05-05 14:00:00,31.4,0.0,10.5,61,2026-05-05,14,Tuesday
2026-05-05 15:00:00,surabaya,3476,620,0,0,0.494,2026-05-05 15:00:00,31.1,0.0,11.7,62,2026-05-05,15,Tuesday
2026-05-05 16:00:00,surabaya,2158,1351,587,0,0.841,2026-05-05 16:00:00,30.8,0.0,12.4,65,2026-05-05,16,Tuesday
2026-05-05 17:00:00,surabaya,446,1851,923,876,1.072,2026-05-05 17:00:00,30.5,0.0,13.0,63,2026-05-05,17,Tuesday
2026-05-05 18:00:00,surabaya,2650,1085,361,0,0.858,2026-05-05 18:00:00,29.8,0.0,12.0,69,2026-05-05,18,Tuesday
2026-05-05 19:00:00,surabaya,3498,598,0,0,0.503,2026-05-05 19:00:00,29.8,0.0,11.3,69,2026-05-05,19,Tuesday
2026-05-05 20:00:00,surabaya,3888,208,0,0,0.304,2026-05-05 20:00:00,29.5,0.0,12.7,70,2026-05-05,20,Tuesday
2026-05-05 21:00:00,surabaya,4032,64,0,0,0.226,2026-05-05 21:00:00,29.0,0.0,12.0,72,2026-05-05,21,Tuesday
2026-05-05 22:00:00,surabaya,4096,0,0,0,0.113,2026-05-05 22:00:00,28.8,0.0,10.7,74,2026-05-05,22,Tuesday
2026-05-05 23:00:00,surabaya,4096,0,0,0,0.077,2026-05-05 23:00:00,28.8,0.0,9.9,72,2026-05-05,23,Tuesday
2026-05-06 00:00:00,surabaya,4096,0,0,0,0.154,2026-05-06 00:00:00,28.6,0.0,9.9,72,2026-05-06,0,Wednesday
2026-05-06 01:00:00,surabaya,4096,0,0,0,0.084,2026-05-06 01:00:00,28.1,0.0,11.8,74,2026-05-06,1,Wednesday
2026-05-06 02:00:00,surabaya,4096,0,0,0,0.147,2026-05-06 02:00:00,27.9,0.1,11.5,75,2026-05-06,2,Wednesday
2026-05-06 03:00:00,surabaya,4096,0,0,0,0.159,2026-05-06 03:00:00,27.6,0.1,10.1,77,2026-05-06,3,Wednesday
2026-05-06 04:00:00,surabaya,3872,224,0,0,0.333,2026-05-06 04:00:00,27.4,0.2,9.4,79,2026-05-06,4,Wednesday
2026-05-06 05:00:00,surabaya,4096,0,0,0,0.194,2026-05-06 05:00:00,27.0,0.1,8.3,82,2026-05-06,5,Wednesday
2026-05-06 06:00:00,surabaya,3454,642,0,0,0.476,2026-05-06 06:00:00,26.7,0.0,6.9,85,2026-05-06,6,Wednesday
2026-05-06 07:00:00,surabaya,2904,997,195,0,0.742,2026-05-06 07:00:00,27.9,0.0,4.7,85,2026-05-06,7,Wednesday
2026-05-06 08:00:00,surabaya,2490,1326,280,0,0.785,2026-05-06 08:00:00,29.3,0.1,4.8,74,2026-05-06,8,Wednesday
2026-05-06 09:00:00,surabaya,3096,1000,0,0,0.557,2026-05-06 09:00:00,30.3,0.0,7.4,64,2026-05-06,9,Wednesday
2026-05-06 10:00:00,surabaya,4053,43,0,0,0.218,2026-05-06 10:00:00,31.0,0.0,8.5,57,2026-05-06,10,Wednesday
2026-05-06 11:00:00,surabaya,4096,0,0,0,0.111,2026-05-06 11:00:00,31.7,0.0,9.9,53,2026-05-06,11,Wednesday
2026-05-06 12:00:00,surabaya,4096,0,0,0,0.042,2026-05-06 12:00:00,32.2,0.0,10.6,48,2026-05-06,12,Wednesday
2026-05-06 13:00:00,surabaya,4096,0,0,0,0.118,2026-05-06 13:00:00,32.4,0.0,11.4,44,2026-05-06,13,Wednesday
2026-05-06 14:00:00,surabaya,3902,194,0,0,0.317,2026-05-06 14:00:00,32.6,0.0,10.2,46,2026-05-06,14,Wednesday
2026-05-06 15:00:00,surabaya,3581,515,0,0,0.497,2026-05-06 15:00:00,32.1,0.0,12.0,51,2026-05-06,15,Wednesday
2026-05-06 16:00:00,surabaya,2552,1398,146,0,0.696,2026-05-06 16:00:00,31.5,0.0,14.9,56,2026-05-06,16,Wednesday
2026-05-06 17:00:00,surabaya,2367,1182,547,0,0.874,2026-05-06 17:00:00,30.5,0.0,14.8,62,2026-05-06,17,Wednesday
2026-05-06 18:00:00,surabaya,2322,1480,293,0,0.769,2026-05-06 18:00:00,30.1,0.0,14.0,63,2026-05-06,18,Wednesday
2026-05-06 19:00:00,surabaya,3545,551,0,0,0.529,2026-05-06 19:00:00,30.0,0.0,15.0,64,2026-05-06,19,Wednesday
2026-05-06 20:00:00,surabaya,4014,82,0,0,0.238,2026-05-06 20:00:00,29.9,0.0,15.4,65,2026-05-06,20,Wednesday
2026-05-06 21:00:00,surabaya,4096,0,0,0,0.165,2026-05-06 21:00:00,29.5,0.0,13.2,69,2026-05-06,21,Wednesday
2026-05-06 22:00:00,surabaya,4096,0,0,0,0.028,2026-05-06 22:00:00,29.1,0.0,11.7,70,2026-05-06,22,Wednesday
2026-05-06 23:00:00,surabaya,4096,0,0,0,0.07,2026-05-06 23:00:00,28.8,0.0,10.1,73,2026-05-06,23,Wednesday
2026-05-07 00:00:00,surabaya,3961,135,0,0,0.263,2026-05-07 00:00:00,28.5,0.0,8.3,75,2026-05-07,0,Thursday
2026-05-07 01:00:00,surabaya,4096,0,0,0,0.0,2026-05-07 01:00:00,28.0,0.0,6.5,74,2026-05-07,1,Thursday
2026-05-07 02:00:00,surabaya,4096,0,0,0,0.126,2026-05-07 02:00:00,28.0,0.0,5.8,74,2026-05-07,2,Thursday
2026-05-07 03:00:00,surabaya,4096,0,0,0,0.167,2026-05-07 03:00:00,27.7,0.0,4.4,75,2026-05-07,3,Thursday
2026-05-07 04:00:00,surabaya,4096,0,0,0,0.141,2026-05-07 04:00:00,27.1,0.0,2.4,78,2026-05-07,4,Thursday
2026-05-07 05:00:00,surabaya,4096,0,0,0,0.196,2026-05-07 05:00:00,26.5,0.0,3.6,82,2026-05-07,5,Thursday
2026-05-07 06:00:00,surabaya,3481,615,0,0,0.48,2026-05-07 06:00:00,25.7,0.0,6.4,86,2026-05-07,6,Thursday
2026-05-07 07:00:00,surabaya,2741,1151,204,0,0.753,2026-05-07 07:00:00,27.5,0.0,4.0,76,2026-05-07,7,Thursday
2026-05-07 08:00:00,surabaya,2946,910,240,0,0.748,2026-05-07 08:00:00,29.6,0.0,1.4,66,2026-05-07,8,Thursday
2026-05-07 09:00:00,surabaya,3833,263,0,0,0.353,2026-05-07 09:00:00,31.2,0.0,5.4,53,2026-05-07,9,Thursday
2026-05-07 10:00:00,surabaya,4008,88,0,0,0.242,2026-05-07 10:00:00,32.1,0.0,9.8,47,2026-05-07,10,Thursday
2026-05-07 11:00:00,surabaya,4096,0,0,0,0.108,2026-05-07 11:00:00,32.3,0.0,10.8,45,2026-05-07,11,Thursday
2026-05-07 12:00:00,surabaya,4096,0,0,0,0.119,2026-05-07 12:00:00,32.5,0.0,11.2,43,2026-05-07,12,Thursday
2026-05-07 13:00:00,surabaya,4096,0,0,0,0.199,2026-05-07 13:00:00,32.7,0.0,12.1,44,2026-05-07,13,Thursday
2026-05-07 14:00:00,surabaya,3845,251,0,0,0.324,2026-05-07 14:00:00,32.8,0.0,13.4,45,2026-05-07,14,Thursday
2026-05-07 15:00:00,surabaya,3256,840,0,0,0.556,2026-05-07 15:00:00,32.3,0.0,14.2,53,2026-05-07,15,Thursday
2026-05-07 16:00:00,surabaya,2856,982,258,0,0.732,2026-05-07 16:00:00,31.4,0.0,14.7,57,2026-05-07,16,Thursday
2026-05-07 17:00:00,surabaya,1448,2115,533,0,0.965,2026-05-07 17:00:00,30.6,0.0,13.0,62,2026-05-07,17,Thursday
2026-05-07 18:00:00,surabaya,2237,1463,396,0,0.849,2026-05-07 18:00:00,30.0,0.0,13.8,69,2026-05-07,18,Thursday
2026-05-07 19:00:00,surabaya,3164,932,0,0,0.573,2026-05-07 19:00:00,30.1,0.0,12.8,67,2026-05-07,19,Thursday
2026-05-07 20:00:00,surabaya,3767,329,0,0,0.377,2026-05-07 20:00:00,30.0,0.0,14.1,67,2026-05-07,20,Thursday
2026-05-07 21:00:00,surabaya,4096,0,0,0,0.173,2026-05-07 21:00:00,29.9,0.0,14.2,67,2026-05-07,21,Thursday
2026-05-07 22:00:00,surabaya,4096,0,0,0,0.143,2026-05-07 22:00:00,29.6,0.0,13.7,69,2026-05-07,22,Thursday
2026-05-07 23:00:00,surabaya,4078,18,0,0,0.208,2026-05-07 23:00:00,29.4,0.0,12.5,70,2026-05-07,23,Thursday
2026-05-08 00:00:00,surabaya,4096,0,0,0,0.054,2026-05-08 00:00:00,29.1,0.0,10.5,71,2026-05-08,0,Friday
2026-05-08 01:00:00,surabaya,4096,0,0,0,0.165,2026-05-08 01:00:00,28.5,0.0,9.4,73,2026-05-08,1,Friday
2026-05-08 02:00:00,surabaya,4096,0,0,0,0.113,2026-05-08 02:00:00,27.8,0.0,6.5,77,2026-05-08,2,Friday
2026-05-08 03:00:00,surabaya,4096,0,0,0,0.126,2026-05-08 03:00:00,26.5,0.0,9.5,84,2026-05-08,3,Friday
2026-05-08 04:00:00,surabaya,4096,0,0,0,0.045,2026-05-08 04:00:00,25.9,0.0,7.6,84,2026-05-08,4,Friday
2026-05-08 05:00:00,surabaya,4096,0,0,0,0.19,2026-05-08 05:00:00,25.9,0.0,6.2,83,2026-05-08,5,Friday
2026-05-08 06:00:00,surabaya,3326,770,0,0,0.483,2026-05-08 06:00:00,25.9,0.0,4.6,81,2026-05-08,6,Friday
2026-05-08 07:00:00,surabaya,2715,1034,347,0,0.816,2026-05-08 07:00:00,27.5,0.0,0.6,75,2026-05-08,7,Friday
2026-05-08 08:00:00,surabaya,2094,1504,498,0,0.823,2026-05-08 08:00:00,29.6,0.0,4.0,66,2026-05-08,8,Friday
2026-05-08 09:00:00,surabaya,3465,631,0,0,0.478,2026-05-08 09:00:00,31.2,0.0,7.7,56,2026-05-08,9,Friday
2026-05-08 10:00:00,surabaya,4015,81,0,0,0.239,2026-05-08 10:00:00,31.9,0.0,13.5,52,2026-05-08,10,Friday
2026-05-08 11:00:00,surabaya,4096,0,0,0,0.11,2026-05-08 11:00:00,32.5,0.0,14.7,49,2026-05-08,11,Friday
2026-05-08 12:00:00,surabaya,4096,0,0,0,0.185,2026-05-08 12:00:00,33.2,0.0,14.5,44,2026-05-08,12,Friday
2026-05-08 13:00:00,surabaya,4096,0,0,0,0.166,2026-05-08 13:00:00,32.7,0.0,14.9,49,2026-05-08,13,Friday
2026-05-08 14:00:00,surabaya,3851,245,0,0,0.322,2026-05-08 14:00:00,32.1,0.0,15.6,56,2026-05-08,14,Friday
2026-05-08 15:00:00,surabaya,2890,1172,34,0,0.616,2026-05-08 15:00:00,32.2,0.0,15.3,55,2026-05-08,15,Friday
2026-05-08 16:00:00,surabaya,2403,1468,226,0,0.765,2026-05-08 16:00:00,31.9,0.0,13.6,57,2026-05-08,16,Friday
2026-05-08 17:00:00,surabaya,2529,1122,445,0,0.795,2026-05-08 17:00:00,31.2,0.0,12.5,60,2026-05-08,17,Friday
2026-05-08 18:00:00,surabaya,3020,911,165,0,0.707,2026-05-08 18:00:00,30.2,0.1,11.8,66,2026-05-08,18,Friday
2026-05-08 19:00:00,surabaya,3777,319,0,0,0.391,2026-05-08 19:00:00,30.4,0.0,10.6,67,2026-05-08,19,Friday
2026-05-08 20:00:00,surabaya,4096,0,0,0,0.196,2026-05-08 20:00:00,30.2,0.0,12.6,65,2026-05-08,20,Friday
2026-05-08 21:00:00,surabaya,3889,207,0,0,0.274,2026-05-08 21:00:00,29.8,0.0,12.9,66,2026-05-08,21,Friday
2026-05-08 22:00:00,surabaya,4096,0,0,0,0.172,2026-05-08 22:00:00,28.0,0.1,13.1,73,2026-05-08,22,Friday
2026-05-08 23:00:00,surabaya,4096,0,0,0,0.047,2026-05-08 23:00:00,27.3,0.3,11.0,80,2026-05-08,23,Friday
2026-05-09 00:00:00,surabaya,4036,60,0,0,0.228,2026-05-09 00:00:00,27.9,0.0,13.5,79,2026-05-09,0,Saturday
2026-05-09 01:00:00,surabaya,3938,158,0,0,0.271,2026-05-09 01:00:00,27.8,0.0,9.4,78,2026-05-09,1,Saturday
2026-05-09 02:00:00,surabaya,4096,0,0,0,0.157,2026-05-09 02:00:00,27.5,0.0,6.7,81,2026-05-09,2,Saturday
2026-05-09 03:00:00,surabaya,4096,0,0,0,0.136,2026-05-09 03:00:00,27.5,0.0,5.1,82,2026-05-09,3,Saturday
2026-05-09 04:00:00,surabaya,4096,0,0,0,0.168,2026-05-09 04:00:00,27.3,0.0,4.1,83,2026-05-09,4,Saturday
2026-05-09 05:00:00,surabaya,3987,109,0,0,0.259,2026-05-09 05:00:00,27.0,0.0,4.4,85,2026-05-09,5,Saturday
2026-05-09 06:00:00,surabaya,3599,497,0,0,0.411,2026-05-09 06:00:00,26.3,0.0,6.5,88,2026-05-09,6,Saturday
2026-05-09 07:00:00,surabaya,3376,720,0,0,0.597,2026-05-09 07:00:00,27.9,0.0,4.9,78,2026-05-09,7,Saturday
2026-05-09 08:00:00,surabaya,2981,1115,0,0,0.599,2026-05-09 08:00:00,29.6,0.0,2.9,69,2026-05-09,8,Saturday
2026-05-09 09:00:00,surabaya,3674,422,0,0,0.449,2026-05-09 09:00:00,31.0,0.0,5.9,59,2026-05-09,9,Saturday
2026-05-09 10:00:00,surabaya,3716,380,0,0,0.334,2026-05-09 10:00:00,31.6,0.0,9.3,55,2026-05-09,10,Saturday
2026-05-09 11:00:00,surabaya,4022,74,0,0,0.239,2026-05-09 11:00:00,31.9,0.0,11.2,54,2026-05-09,11,Saturday
2026-05-09 12:00:00,surabaya,4096,0,0,0,0.079,2026-05-09 12:00:00,32.0,0.0,11.4,53,2026-05-09,12,Saturday
2026-05-09 13:00:00,surabaya,4096,0,0,0,0.192,2026-05-09 13:00:00,32.5,0.0,10.7,53,2026-05-09,13,Saturday
2026-05-09 14:00:00,surabaya,3913,183,0,0,0.276,2026-05-09 14:00:00,32.5,0.0,9.8,54,2026-05-09,14,Saturday
2026-05-09 15:00:00,surabaya,3681,415,0,0,0.346,2026-05-09 15:00:00,31.9,0.2,9.2,56,2026-05-09,15,Saturday
2026-05-09 16:00:00,surabaya,3239,857,0,0,0.586,2026-05-09 16:00:00,31.5,0.0,6.8,60,2026-05-09,16,Saturday
2026-05-09 17:00:00,surabaya,3082,1014,0,0,0.57,2026-05-09 17:00:00,31.2,0.0,8.1,60,2026-05-09,17,Saturday
2026-05-09 18:00:00,surabaya,3394,702,0,0,0.457,2026-05-09 18:00:00,30.6,0.0,10.7,63,2026-05-09,18,Saturday
2026-05-09 19:00:00,surabaya,3320,776,0,0,0.472,2026-05-09 19:00:00,30.4,0.0,5.1,64,2026-05-09,19,Saturday
2026-05-09 20:00:00,surabaya,3886,210,0,0,0.301,2026-05-09 20:00:00,29.5,0.1,8.0,71,2026-05-09,20,Saturday
2026-05-09 21:00:00,surabaya,4059,37,0,0,0.217,2026-05-09 21:00:00,29.4,0.1,10.8,70,2026-05-09,21,Saturday
2026-05-09 22:00:00,surabaya,4012,84,0,0,0.25,2026-05-09 22:00:00,29.4,0.0,10.3,71,2026-05-09,22,Saturday
2026-05-09 23:00:00,surabaya,3975,121,0,0,0.257,2026-05-09 23:00:00,29.0,0.0,9.7,73,2026-05-09,23,Saturday
2026-05-10 00:00:00,surabaya,4083,13,0,0,0.206,2026-05-10 00:00:00,28.7,0.0,7.4,74,2026-05-10,0,Sunday
