timestamp,city,green_px,orange_px,red_px,darkred_px,congestion_index
2026-04-25 07:00:00,surabaya,3576,520,0,0,0.498
2026-04-25 08:00:00,surabaya,3471,625,0,0,0.562
2026-04-25 09:00:00,surabaya,3930,166,0,0,0.291
2026-04-25 10:00:00,surabaya,3980,116,0,0,0.252
2026-04-25 11:00:00,surabaya,4096,0,0,0,0.118
2026-04-25 12:00:00,surabaya,3907,189,0,0,0.266
2026-04-25 13:00:00,surabaya,3650,446,0,0,0.363
2026-04-25 14:00:00,surabaya,3599,497,0,0,0.395
2026-04-25 15:00:00,surabaya,3767,329,0,0,0.356
2026-04-25 16:00:00,surabaya,3322,774,0,0,0.575
2026-04-25 17:00:00,surabaya,3082,1007,7,0,0.603
2026-04-25 18:00:00,surabaya,3417,679,0,0,0.529
2026-04-25 19:00:00,surabaya,3375,721,0,0,0.48
2026-04-25 20:00:00,surabaya,4096,0,0,0,0.161
2026-04-25 21:00:00,surabaya,3963,133,0,0,0.274
2026-04-25 22:00:00,surabaya,4096,0,0,0,0.182
2026-04-25 23:00:00,surabaya,3953,143,0,0,0.281
2026-04-26 00:00:00,surabaya,4096,0,0,0,0.196
2026-04-26 01:00:00,surabaya,4096,0,0,0,0.135
2026-04-26 02:00:00,surabaya,4091,5,0,0,0.202
2026-04-26 03:00:00,surabaya,4002,94,0,0,0.235
2026-04-26 04:00:00,surabaya,4096,0,0,0,0.195
2026-04-26 05:00:00,surabaya,3953,143,0,0,0.273
2026-04-26 06:00:00,surabaya,3757,339,0,0,0.33
2026-04-26 07:00:00,surabaya,3750,346,0,0,0.365
2026-04-26 08:00:00,surabaya,3447,649,0,0,0.578
2026-04-26 09:00:00,surabaya,3715,381,0,0,0.415
2026-04-26 10:00:00,surabaya,4006,90,0,0,0.25
2026-04-26 11:00:00,surabaya,4096,0,0,0,0.197
2026-04-26 12:00:00,surabaya,3953,143,0,0,0.259
2026-04-26 13:00:00,surabaya,4096,0,0,0,0.169
2026-04-26 14:00:00,surabaya,4084,12,0,0,0.206
2026-04-26 15:00:00,surabaya,3689,407,0,0,0.358
2026-04-26 16:00:00,surabaya,3288,796,11,0,0.605
2026-04-26 17:00:00,surabaya,3493,603,0,0,0.498
2026-04-26 18:00:00,surabaya,3096,991,10,0,0.605
2026-04-26 19:00:00,surabaya,3819,277,0,0,0.331
2026-04-26 20:00:00,surabaya,4096,0,0,0,0.177
2026-04-26 21:00:00,surabaya,3908,188,0,0,0.293
2026-04-26 22:00:00,surabaya,4070,26,0,0,0.214
2026-04-26 23:00:00,surabaya,4096,0,0,0,0.093
2026-04-27 00:00:00,surabaya,4096,0,0,0,0.126
2026-04-27 01:00:00,surabaya,4067,29,0,0,0.216
2026-04-27 02:00:00,surabaya,4027,69,0,0,0.234
2026-04-27 03:00:00,surabaya,4096,0,0,0,0.126
2026-04-27 04:00:00,surabaya,4096,0,0,0,0.197
2026-04-27 05:00:00,surabaya,3882,214,0,0,0.302
2026-04-27 06:00:00,surabaya,3478,618,0,0,0.439
2026-04-27 07:00:00,surabaya,2353,1494,249,0,0.779
2026-04-27 08:00:00,surabaya,2750,1004,341,0,0.751
2026-04-27 09:00:00,surabaya,3599,497,0,0,0.447
2026-04-27 10:00:00,surabaya,4058,38,0,0,0.219
2026-04-27 11:00:00,surabaya,4096,0,0,0,0.177
2026-04-27 12:00:00,surabaya,4096,0,0,0,0.165
2026-04-27 13:00:00,surabaya,4096,0,0,0,0.147
2026-04-27 14:00:00,surabaya,3995,101,0,0,0.257
2026-04-27 15:00:00,surabaya,3234,862,0,0,0.577
2026-04-27 16:00:00,surabaya,2360,1456,280,0,0.782
2026-04-27 17:00:00,surabaya,1381,2136,578,0,0.962
2026-04-27 18:00:00,surabaya,2100,1558,438,0,0.851
2026-04-27 19:00:00,surabaya,3196,900,0,0,0.535
2026-04-27 20:00:00,surabaya,3543,553,0,0,0.441
2026-04-27 21:00:00,surabaya,4096,0,0,0,0.128
2026-04-27 22:00:00,surabaya,4068,28,0,0,0.213
2026-04-27 23:00:00,surabaya,4096,0,0,0,0.128
2026-04-28 00:00:00,surabaya,3913,183,0,0,0.28
2026-04-28 01:00:00,surabaya,3917,179,0,0,0.269
2026-04-28 02:00:00,surabaya,4096,0,0,0,0.014
2026-04-28 03:00:00,surabaya,4096,0,0,0,0.085
2026-04-28 04:00:00,surabaya,4061,35,0,0,0.215
2026-04-28 05:00:00,surabaya,3851,245,0,0,0.308
2026-04-28 06:00:00,surabaya,3542,554,0,0,0.536
2026-04-28 07:00:00,surabaya,2682,1127,287,0,0.752
2026-04-28 08:00:00,surabaya,2479,1373,244,0,0.786
2026-04-28 09:00:00,surabaya,3265,831,0,0,0.531
2026-04-28 10:00:00,surabaya,3991,105,0,0,0.248
2026-04-28 11:00:00,surabaya,3992,104,0,0,0.241
2026-04-28 12:00:00,surabaya,4096,0,0,0,0.0
2026-04-28 13:00:00,surabaya,4039,57,0,0,0.227
2026-04-28 14:00:00,surabaya,4081,15,0,0,0.208
2026-04-28 15:00:00,surabaya,3150,946,0,0,0.561
2026-04-28 16:00:00,surabaya,2269,1531,296,0,0.753
2026-04-28 17:00:00,surabaya,1982,1617,498,0,0.838
2026-04-28 18:00:00,surabaya,2694,1132,269,0,0.793
2026-04-28 19:00:00,surabaya,3521,575,0,0,0.43
2026-04-28 20:00:00,surabaya,4061,35,0,0,0.215
2026-04-28 21:00:00,surabaya,4096,0,0,0,0.074
2026-04-28 22:00:00,surabaya,4096,0,0,0,0.155
2026-04-28 23:00:00,surabaya,4084,12,0,0,0.205
2026-04-29 00:00:00,surabaya,4032,64,0,0,0.229
2026-04-29 01:00:00,surabaya,4096,0,0,0,0.141
2026-04-29 02:00:00,surabaya,4011,85,0,0,0.236
2026-04-29 03:00:00,surabaya,4096,0,0,0,0.153
2026-04-29 04:00:00,surabaya,4096,0,0,0,0.161
2026-04-29 05:00:00,surabaya,3884,212,0,0,0.292
2026-04-29 06:00:00,surabaya,3404,692,0,0,0.558
2026-04-29 07:00:00,surabaya,2882,947,266,0,0.73
2026-04-29 08:00:00,surabaya,2782,1143,171,0,0.737
2026-04-29 09:00:00,surabaya,3457,639,0,0,0.474
2026-04-29 10:00:00,surabaya,3947,149,0,0,0.267
2026-04-29 11:00:00,surabaya,4096,0,0,0,0.106
2026-04-29 12:00:00,surabaya,4041,55,0,0,0.23
2026-04-29 13:00:00,surabaya,4096,0,0,0,0.178
2026-04-29 14:00:00,surabaya,3805,291,0,0,0.326
2026-04-29 15:00:00,surabaya,3493,603,0,0,0.436
2026-04-29 16:00:00,surabaya,2565,1272,259,0,0.792
2026-04-29 17:00:00,surabaya,1939,1421,735,0,0.927
2026-04-29 18:00:00,surabaya,2508,1408,180,0,0.737
2026-04-29 19:00:00,surabaya,3207,831,59,0,0.636
2026-04-29 20:00:00,surabaya,3916,180,0,0,0.305
2026-04-29 21:00:00,surabaya,3872,224,0,0,0.307
2026-04-29 22:00:00,surabaya,4024,72,0,0,0.233
2026-04-29 23:00:00,surabaya,4096,0,0,0,0.111
2026-04-30 00:00:00,surabaya,4096,0,0,0,0.123
2026-04-30 01:00:00,surabaya,4096,0,0,0,0.181
2026-04-30 02:00:00,surabaya,4096,0,0,0,0.154
2026-04-30 03:00:00,surabaya,4096,0,0,0,0.155
2026-04-30 04:00:00,surabaya,4096,0,0,0,0.181
2026-04-30 05:00:00,surabaya,4096,0,0,0,0.13
2026-04-30 06:00:00,surabaya,3520,576,0,0,0.468
2026-04-30 07:00:00,surabaya,3309,787,0,0,0.598
2026-04-30 08:00:00,surabaya,2385,1442,269,0,0.791
2026-04-30 09:00:00,surabaya,3671,425,0,0,0.435
2026-04-30 10:00:00,surabaya,4087,9,0,0,0.204
2026-04-30 11:00:00,surabaya,4096,0,0,0,0.153
2026-04-30 12:00:00,surabaya,4096,0,0,0,0.178
2026-04-30 13:00:00,surabaya,4096,0,0,0,0.084
2026-04-30 14:00:00,surabaya,4096,0,0,0,0.159
2026-04-30 15:00:00,surabaya,3447,649,0,0,0.432
2026-04-30 16:00:00,surabaya,3065,979,52,0,0.624
2026-04-30 17:00:00,surabaya,2607,1161,328,0,0.833
2026-04-30 18:00:00,surabaya,2171,1425,500,0,0.881
2026-04-30 19:00:00,surabaya,3521,575,0,0,0.422
2026-04-30 20:00:00,surabaya,3868,228,0,0,0.327
2026-04-30 21:00:00,surabaya,4096,0,0,0,0.089
2026-04-30 22:00:00,surabaya,4096,0,0,0,0.177
2026-04-30 23:00:00,surabaya,4096,0,0,0,0.128
2026-05-01 00:00:00,surabaya,4096,0,0,0,0.146
2026-05-01 01:00:00,surabaya,4096,0,0,0,0.19
2026-05-01 02:00:00,surabaya,3952,144,0,0,0.273
2026-05-01 03:00:00,surabaya,4096,0,0,0,0.168
2026-05-01 04:00:00,surabaya,4096,0,0,0,0.176
2026-05-01 05:00:00,surabaya,4096,0,0,0,0.184
2026-05-01 06:00:00,surabaya,3217,879,0,0,0.545
2026-05-01 07:00:00,surabaya,2543,1238,315,0,0.744
2026-05-01 08:00:00,surabaya,2546,1065,485,0,0.812
2026-05-01 09:00:00,surabaya,3433,663,0,0,0.481
2026-05-01 10:00:00,surabaya,3683,413,0,0,0.374
2026-05-01 11:00:00,surabaya,4096,0,0,0,0.029
2026-05-01 12:00:00,surabaya,4096,0,0,0,0.137
2026-05-01 13:00:00,surabaya,3984,112,0,0,0.257
2026-05-01 14:00:00,surabaya,3982,114,0,0,0.256
2026-05-01 15:00:00,surabaya,3689,407,0,0,0.443
2026-05-01 16:00:00,surabaya,2763,1007,327,0,0.748
2026-05-01 17:00:00,surabaya,2547,1201,347,0,0.803
2026-05-01 18:00:00,surabaya,2406,1305,386,0,0.775
2026-05-01 19:00:00,surabaya,2661,1281,154,0,0.664
2026-05-01 20:00:00,surabaya,3697,399,0,0,0.359
2026-05-01 21:00:00,surabaya,4096,0,0,0,0.105
2026-05-01 22:00:00,surabaya,4096,0,0,0,0.095
2026-05-01 23:00:00,surabaya,4096,0,0,0,0.122
2026-05-02 00:00:00,surabaya,4005,91,0,0,0.254
2026-05-02 01:00:00,surabaya,4096,0,0,0,0.126
2026-05-02 02:00:00,surabaya,4096,0,0,0,0.136
2026-05-02 03:00:00,surabaya,3983,113,0,0,0.246
2026-05-02 04:00:00,surabaya,3953,143,0,0,0.253
2026-05-02 05:00:00,surabaya,4063,33,0,0,0.213
2026-05-02 06:00:00,surabaya,3862,234,0,0,0.288
2026-05-02 07:00:00,surabaya,3747,349,0,0,0.406
2026-05-02 08:00:00,surabaya,3332,764,0,0,0.466
2026-05-02 09:00:00,surabaya,4072,24,0,0,0.21
2026-05-02 10:00:00,surabaya,3878,218,0,0,0.292
2026-05-02 11:00:00,surabaya,4096,0,0,0,0.148
2026-05-02 12:00:00,surabaya,4056,40,0,0,0.22
2026-05-02 13:00:00,surabaya,3830,266,0,0,0.332
2026-05-02 14:00:00,surabaya,3723,373,0,0,0.337
2026-05-02 15:00:00,surabaya,3880,216,0,0,0.291
2026-05-02 16:00:00,surabaya,3017,1079,0,0,0.583
2026-05-02 17:00:00,surabaya,3073,902,121,0,0.676
2026-05-02 18:00:00,surabaya,3460,636,0,0,0.47
2026-05-02 19:00:00,surabaya,3838,258,0,0,0.309
2026-05-02 20:00:00,surabaya,4013,83,0,0,0.249
2026-05-02 21:00:00,surabaya,4096,0,0,0,0.09
2026-05-02 22:00:00,surabaya,3909,187,0,0,0.289
2026-05-02 23:00:00,surabaya,4096,0,0,0,0.015
2026-05-03 00:00:00,surabaya,4096,0,0,0,0.116
2026-05-03 01:00:00,surabaya,4096,0,0,0,0.183
2026-05-03 02:00:00,surabaya,4096,0,0,0,0.167
2026-05-03 03:00:00,surabaya,4096,0,0,0,0.195
2026-05-03 04:00:00,surabaya,4067,29,0,0,0.211
2026-05-03 05:00:00,surabaya,4026,70,0,0,0.225
2026-05-03 06:00:00,surabaya,3399,697,0,0,0.446
2026-05-03 07:00:00,surabaya,3684,412,0,0,0.365
2026-05-03 08:00:00,surabaya,3471,625,0,0,0.515
2026-05-03 09:00:00,surabaya,3825,271,0,0,0.318
2026-05-03 10:00:00,surabaya,4012,84,0,0,0.248
2026-05-03 11:00:00,surabaya,4078,18,0,0,0.208
2026-05-03 12:00:00,surabaya,4096,0,0,0,0.123
2026-05-03 13:00:00,surabaya,4096,0,0,0,0.156
2026-05-03 14:00:00,surabaya,3815,281,0,0,0.31
2026-05-03 15:00:00,surabaya,3759,337,0,0,0.397
2026-05-03 16:00:00,surabaya,3352,744,0,0,0.474
2026-05-03 17:00:00,surabaya,2882,906,308,0,0.738
2026-05-03 18:00:00,surabaya,2899,1085,112,0,0.684
2026-05-03 19:00:00,surabaya,3964,132,0,0,0.269
2026-05-03 20:00:00,surabaya,3970,126,0,0,0.275
2026-05-03 21:00:00,surabaya,3700,396,0,0,0.378
2026-05-03 22:00:00,surabaya,4015,81,0,0,0.241
2026-05-03 23:00:00,surabaya,4096,0,0,0,0.198
2026-05-04 00:00:00,surabaya,4096,0,0,0,0.135
2026-05-04 01:00:00,surabaya,4096,0,0,0,0.112
2026-05-04 02:00:00,surabaya,4096,0,0,0,0.135
2026-05-04 03:00:00,surabaya,4096,0,0,0,0.113
2026-05-04 04:00:00,surabaya,4051,45,0,0,0.222
2026-05-04 05:00:00,surabaya,4051,45,0,0,0.226
2026-05-04 06:00:00,surabaya,3413,683,0,0,0.454
2026-05-04 07:00:00,surabaya,3176,832,88,0,0.67
2026-05-04 08:00:00,surabaya,2417,1426,253,0,0.75
2026-05-04 09:00:00,surabaya,3589,507,0,0,0.421
2026-05-04 10:00:00,surabaya,4009,87,0,0,0.24
2026-05-04 11:00:00,surabaya,4025,71,0,0,0.241
2026-05-04 12:00:00,surabaya,4096,0,0,0,0.183
2026-05-04 13:00:00,surabaya,4066,30,0,0,0.218
2026-05-04 14:00:00,surabaya,3827,269,0,0,0.304
2026-05-04 15:00:00,surabaya,3350,746,0,0,0.498
2026-05-04 16:00:00,surabaya,2710,1007,378,0,0.758
2026-05-04 17:00:00,surabaya,1939,1536,621,0,0.878
2026-05-04 18:00:00,surabaya,2520,1152,425,0,0.82
2026-05-04 19:00:00,surabaya,3549,547,0,0,0.417
2026-05-04 20:00:00,surabaya,3772,324,0,0,0.373
2026-05-04 21:00:00,surabaya,4096,0,0,0,0.185
2026-05-04 22:00:00,surabaya,4096,0,0,0,0.103
2026-05-04 23:00:00,surabaya,4096,0,0,0,0.117
2026-05-05 00:00:00,surabaya,4096,0,0,0,0.103
2026-05-05 01:00:00,surabaya,4096,0,0,0,0.161
2026-05-05 02:00:00,surabaya,4096,0,0,0,0.1
2026-05-05 03:00:00,surabaya,4030,66,0,0,0.232
2026-05-05 04:00:00,surabaya,4096,0,0,0,0.113
2026-05-05 05:00:00,surabaya,4096,0,0,0,0.093
2026-05-05 06:00:00,surabaya,3704,392,0,0,0.433
2026-05-05 07:00:00,surabaya,2998,1079,19,0,0.613
2026-05-05 08:00:00,surabaya,2336,1552,208,0,0.751
2026-05-05 09:00:00,surabaya,3472,624,0,0,0.558
2026-05-05 10:00:00,surabaya,3833,263,0,0,0.298
2026-05-05 11:00:00,surabaya,4096,0,0,0,0.074
2026-05-05 12:00:00,surabaya,4096,0,0,0,0.104
2026-05-05 13:00:00,surabaya,3859,237,0,0,0.308
2026-05-05 14:00:00,surabaya,3897,199,0,0,0.302
2026-05-05 15:00:00,surabaya,3476,620,0,0,0.494
2026-05-05 16:00:00,surabaya,2158,1351,587,0,0.841
2026-05-05 17:00:00,surabaya,446,1851,923,876,1.072
2026-05-05 18:00:00,surabaya,2650,1085,361,0,0.858
2026-05-05 19:00:00,surabaya,3498,598,0,0,0.503
2026-05-05 20:00:00,surabaya,3888,208,0,0,0.304
2026-05-05 21:00:00,surabaya,4032,64,0,0,0.226
2026-05-05 22:00:00,surabaya,4096,0,0,0,0.113
2026-05-05 23:00:00,surabaya,4096,0,0,0,0.077
2026-05-06 00:00:00,surabaya,4096,0,0,0,0.154
2026-05-06 01:00:00,surabaya,4096,0,0,0,0.084
2026-05-06 02:00:00,surabaya,4096,0,0,0,0.147
2026-05-06 03:00:00,surabaya,4096,0,0,0,0.159
2026-05-06 04:00:00,surabaya,3872,224,0,0,0.333
2026-05-06 05:00:00,surabaya,4096,0,0,0,0.194
2026-05-06 06:00:00,surabaya,3454,642,0,0,0.476
2026-05-06 07:00:00,surabaya,2904,997,195,0,0.742
2026-05-06 08:00:00,surabaya,2490,1326,280,0,0.785
2026-05-06 09:00:00,surabaya,3096,1000,0,0,0.557
2026-05-06 10:00:00,surabaya,4053,43,0,0,0.218
2026-05-06 11:00:00,surabaya,4096,0,0,0,0.111
2026-05-06 12:00:00,surabaya,4096,0,0,0,0.042
2026-05-06 13:00:00,surabaya,4096,0,0,0,0.118
2026-05-06 14:00:00,surabaya,3902,194,0,0,0.317
2026-05-06 15:00:00,surabaya,3581,515,0,0,0.497
2026-05-06 16:00:00,surabaya,2552,1398,146,0,0.696
2026-05-06 17:00:00,surabaya,2367,1182,547,0,0.874
2026-05-06 18:00:00,surabaya,2322,1480,293,0,0.769
2026-05-06 19:00:00,surabaya,3545,551,0,0,0.529
2026-05-06 20:00:00,surabaya,4014,82,0,0,0.238
2026-05-06 21:00:00,surabaya,4096,0,0,0,0.165
2026-05-06 22:00:00,surabaya,4096,0,0,0,0.028
2026-05-06 23:00:00,surabaya,4096,0,0,0,0.07
2026-05-07 00:00:00,surabaya,3961,135,0,0,0.263
2026-05-07 01:00:00,surabaya,4096,0,0,0,0.0
2026-05-07 02:00:00,surabaya,4096,0,0,0,0.126
2026-05-07 03:00:00,surabaya,4096,0,0,0,0.167
2026-05-07 04:00:00,surabaya,4096,0,0,0,0.141
2026-05-07 05:00:00,surabaya,4096,0,0,0,0.196
2026-05-07 06:00:00,surabaya,3481,615,0,0,0.48
2026-05-07 07:00:00,surabaya,2741,1151,204,0,0.753
2026-05-07 08:00:00,surabaya,2946,910,240,0,0.748
2026-05-07 09:00:00,surabaya,3833,263,0,0,0.353
2026-05-07 10:00:00,surabaya,4008,88,0,0,0.242
2026-05-07 11:00:00,surabaya,4096,0,0,0,0.108
2026-05-07 12:00:00,surabaya,4096,0,0,0,0.119
2026-05-07 13:00:00,surabaya,4096,0,0,0,0.199
2026-05-07 14:00:00,surabaya,3845,251,0,0,0.324
2026-05-07 15:00:00,surabaya,3256,840,0,0,0.556
2026-05-07 16:00:00,surabaya,2856,982,258,0,0.732
2026-05-07 17:00:00,surabaya,1448,2115,533,0,0.965
2026-05-07 18:00:00,surabaya,2237,1463,396,0,0.849
2026-05-07 19:00:00,surabaya,3164,932,0,0,0.573
2026-05-07 20:00:00,surabaya,3767,329,0,0,0.377
2026-05-07 21:00:00,surabaya,4096,0,0,0,0.173
2026-05-07 22:00:00,surabaya,4096,0,0,0,0.143
2026-05-07 23:00:00,surabaya,4078,18,0,0,0.208
2026-05-08 00:00:00,surabaya,4096,0,0,0,0.054
2026-05-08 01:00:00,surabaya,4096,0,0,0,0.165
2026-05-08 02:00:00,surabaya,4096,0,0,0,0.113
2026-05-08 03:00:00,surabaya,4096,0,0,0,0.126
2026-05-08 04:00:00,surabaya,4096,0,0,0,0.045
2026-05-08 05:00:00,surabaya,4096,0,0,0,0.19
2026-05-08 06:00:00,surabaya,3326,770,0,0,0.483
2026-05-08 07:00:00,surabaya,2715,1034,347,0,0.816
2026-05-08 08:00:00,surabaya,2094,1504,498,0,0.823
2026-05-08 09:00:00,surabaya,3465,631,0,0,0.478
2026-05-08 10:00:00,surabaya,4015,81,0,0,0.239
2026-05-08 11:00:00,surabaya,4096,0,0,0,0.11
2026-05-08 12:00:00,surabaya,4096,0,0,0,0.185
2026-05-08 13:00:00,surabaya,4096,0,0,0,0.166
2026-05-08 14:00:00,surabaya,3851,245,0,0,0.322
2026-05-08 15:00:00,surabaya,2890,1172,34,0,0.616
2026-05-08 16:00:00,surabaya,2403,1468,226,0,0.765
2026-05-08 17:00:00,surabaya,2529,1122,445,0,0.795
2026-05-08 18:00:00,surabaya,3020,911,165,0,0.707
2026-05-08 19:00:00,surabaya,3777,319,0,0,0.391
2026-05-08 20:00:00,surabaya,4096,0,0,0,0.196
2026-05-08 21:00:00,surabaya,3889,207,0,0,0.274
2026-05-08 22:00:00,surabaya,4096,0,0,0,0.172
2026-05-08 23:00:00,surabaya,4096,0,0,0,0.047
2026-05-09 00:00:00,surabaya,4036,60,0,0,0.228
2026-05-09 01:00:00,surabaya,3938,158,0,0,0.271
2026-05-09 02:00:00,surabaya,4096,0,0,0,0.157
2026-05-09 03:00:00,surabaya,4096,0,0,0,0.136
2026-05-09 04:00:00,surabaya,4096,0,0,0,0.168
2026-05-09 05:00:00,surabaya,3987,109,0,0,0.259
2026-05-09 06:00:00,surabaya,3599,497,0,0,0.411
2026-05-09 07:00:00,surabaya,3376,720,0,0,0.597
2026-05-09 08:00:00,surabaya,2981,1115,0,0,0.599
2026-05-09 09:00:00,surabaya,3674,422,0,0,0.449
2026-05-09 10:00:00,surabaya,3716,380,0,0,0.334
2026-05-09 11:00:00,surabaya,4022,74,0,0,0.239
2026-05-09 12:00:00,surabaya,4096,0,0,0,0.079
2026-05-09 13:00:00,surabaya,4096,0,0,0,0.192
2026-05-09 14:00:00,surabaya,3913,183,0,0,0.276
2026-05-09 15:00:00,surabaya,3681,415,0,0,0.346
2026-05-09 16:00:00,surabaya,3239,857,0,0,0.586
2026-05-09 17:00:00,surabaya,3082,1014,0,0,0.57
2026-05-09 18:00:00,surabaya,3394,702,0,0,0.457
2026-05-09 19:00:00,surabaya,3320,776,0,0,0.472
2026-05-09 20:00:00,surabaya,3886,210,0,0,0.301
2026-05-09 21:00:00,surabaya,4059,37,0,0,0.217
2026-05-09 22:00:00,surabaya,4012,84,0,0,0.25
2026-05-09 23:00:00,surabaya,3975,121,0,0,0.257
2026-05-10 00:00:00,surabaya,4083,13,0,0,0.206
2026-05-10 01:00:00,surabaya,4096,0,0,0,0.01
2026-05-10 02:00:00,surabaya,4096,0,0,0,0.135
2026-05-10 03:00:00,surabaya,4096,0,0,0,0.151
2026-05-10 04:00:00,surabaya,4096,0,0,0,0.123
2026-05-10 05:00:00,surabaya,4002,94,0,0,0.253
2026-05-10 06:00:00,surabaya,3679,417,0,0,0.45
2026-05-10 07:00:00,surabaya,3376,720,0,0,0.481
2026-05-10 08:00:00,surabaya,3557,539,0,0,0.435
2026-05-10 09:00:00,surabaya,3393,703,0,0,0.508
2026-05-10 10:00:00,surabaya,4081,15,0,0,0.207
2026-05-10 11:00:00,surabaya,4096,0,0,0,0.106
2026-05-10 12:00:00,surabaya,4089,7,0,0,0.203
2026-05-10 13:00:00,surabaya,4028,68,0,0,0.23
2026-05-10 14:00:00,surabaya,4085,11,0,0,0.204
2026-05-10 15:00:00,surabaya,3466,630,0,0,0.427
2026-05-10 16:00:00,surabaya,3321,775,0,0,0.488
2026-05-10 17:00:00,surabaya,3197,899,0,0,0.53
2026-05-10 18:00:00,surabaya,3473,623,0,0,0.534
2026-05-10 19:00:00,surabaya,3465,631,0,0,0.425
2026-05-10 20:00:00,surabaya,4071,25,0,0,0.209
2026-05-10 21:00:00,surabaya,4047,49,0,0,0.224
2026-05-10 22:00:00,surabaya,4096,0,0,0,0.179
2026-05-10 23:00:00,surabaya,3589,507,0,0,0.381
2026-05-11 00:00:00,surabaya,4096,0,0,0,0.1
2026-05-11 01:00:00,surabaya,3977,119,0,0,0.247
2026-05-11 02:00:00,surabaya,4096,0,0,0,0.149
2026-05-11 03:00:00,surabaya,4096,0,0,0,0.144
2026-05-11 04:00:00,surabaya,4050,46,0,0,0.218
2026-05-11 05:00:00,surabaya,3897,199,0,0,0.315
2026-05-11 06:00:00,surabaya,3390,706,0,0,0.573
2026-05-11 07:00:00,surabaya,2747,1030,319,0,0.777
2026-05-11 08:00:00,surabaya,2766,1131,199,0,0.712
2026-05-11 09:00:00,surabaya,3672,424,0,0,0.446
2026-05-11 10:00:00,surabaya,3892,204,0,0,0.288
2026-05-11 11:00:00,surabaya,4072,24,0,0,0.209
2026-05-11 12:00:00,surabaya,3939,157,0,0,0.255
2026-05-11 13:00:00,surabaya,4075,21,0,0,0.212
2026-05-11 14:00:00,surabaya,3716,380,0,0,0.354
2026-05-11 15:00:00,surabaya,3371,725,0,0,0.6
2026-05-11 16:00:00,surabaya,2252,1561,283,0,0.778
2026-05-11 17:00:00,surabaya,2649,999,448,0,0.796
2026-05-11 18:00:00,surabaya,3036,855,205,0,0.684
2026-05-11 19:00:00,surabaya,3704,392,0,0,0.393
2026-05-11 20:00:00,surabaya,3782,314,0,0,0.391
2026-05-11 21:00:00,surabaya,4096,0,0,0,0.124
2026-05-11 22:00:00,surabaya,4017,79,0,0,0.242
2026-05-11 23:00:00,surabaya,4096,0,0,0,0.192
2026-05-12 00:00:00,surabaya,3899,197,0,0,0.27
2026-05-12 01:00:00,surabaya,4051,45,0,0,0.22
2026-05-12 02:00:00,surabaya,4096,0,0,0,0.143
2026-05-12 03:00:00,surabaya,4096,0,0,0,0.138
2026-05-12 04:00:00,surabaya,4096,0,0,0,0.173
2026-05-12 05:00:00,surabaya,3920,176,0,0,0.265
2026-05-12 06:00:00,surabaya,3475,621,0,0,0.447
2026-05-12 07:00:00,surabaya,2823,910,364,0,0.751
2026-05-12 08:00:00,surabaya,2231,1335,530,0,0.866
2026-05-12 09:00:00,surabaya,3680,416,0,0,0.365
2026-05-12 10:00:00,surabaya,3977,119,0,0,0.27
2026-05-12 11:00:00,surabaya,4096,0,0,0,0.105
2026-05-12 12:00:00,surabaya,4096,0,0,0,0.17
2026-05-12 13:00:00,surabaya,3988,108,0,0,0.242
2026-05-12 14:00:00,surabaya,3898,198,0,0,0.275
2026-05-12 15:00:00,surabaya,3272,824,0,0,0.547
2026-05-12 16:00:00,surabaya,2771,1199,126,0,0.656
2026-05-12 17:00:00,surabaya,1490,1721,886,0,0.977
2026-05-12 18:00:00,surabaya,2740,1123,233,0,0.725
2026-05-12 19:00:00,surabaya,3253,843,0,0,0.537
2026-05-12 20:00:00,surabaya,3892,204,0,0,0.292
2026-05-12 21:00:00,surabaya,4096,0,0,0,0.002
2026-05-12 22:00:00,surabaya,4096,0,0,0,0.103
2026-05-12 23:00:00,surabaya,4096,0,0,0,0.166
2026-05-13 00:00:00,surabaya,3972,124,0,0,0.259
2026-05-13 01:00:00,surabaya,4096,0,0,0,0.17
2026-05-13 02:00:00,surabaya,4096,0,0,0,0.168
2026-05-13 03:00:00,surabaya,4096,0,0,0,0.053
2026-05-13 04:00:00,surabaya,3915,181,0,0,0.268
2026-05-13 05:00:00,surabaya,3723,373,0,0,0.379
2026-05-13 06:00:00,surabaya,3497,599,0,0,0.486
2026-05-13 07:00:00,surabaya,2463,1436,197,0,0.738
2026-05-13 08:00:00,surabaya,3183,819,95,0,0.64
2026-05-13 09:00:00,surabaya,3231,865,0,0,0.546
2026-05-13 10:00:00,surabaya,3545,551,0,0,0.442
2026-05-13 11:00:00,surabaya,4051,45,0,0,0.218
2026-05-13 12:00:00,surabaya,3982,114,0,0,0.246
2026-05-13 13:00:00,surabaya,4044,52,0,0,0.221
2026-05-13 14:00:00,surabaya,4076,20,0,0,0.21
2026-05-13 15:00:00,surabaya,3451,645,0,0,0.587
2026-05-13 16:00:00,surabaya,2556,1350,190,0,0.681
2026-05-13 17:00:00,surabaya,1679,1879,539,0,0.885
2026-05-13 18:00:00,surabaya,2534,1325,238,0,0.786
2026-05-13 19:00:00,surabaya,3220,876,0,0,0.558
2026-05-13 20:00:00,surabaya,3905,191,0,0,0.309
2026-05-13 21:00:00,surabaya,4074,22,0,0,0.21
2026-05-13 22:00:00,surabaya,4096,0,0,0,0.102
